puzzles,solutions
000080430245600000010950700000040908007100006360090051038009120000700000190402080,679281435245673819813954762521346978987125346364897251738569124452718693196432587
008051240020000500160040009000000008004720906609008350010005000000102793083064100,398651247427839561165247839231596478854723916679418352912375684546182793783964125
000090060597006000200580047008051004040002390120600000706000082039200500050704100,384197265597426813261583947978351624645872391123649758716935482439218576852764139
630190080007020010590000420005009603209000050000870000003000100026408007948300500,632194785487526319591783426815249673279631854364875291753962148126458937948317562
046000580050809026100004000007020140504000900090060703000037010365008200201500809,946372581753819426128654397637925148514783962892461753489237615365198274271546839
040060073030017005026090100070208000900500004000971036300050082508703010004600000,145862973839417265726395148673248591981536724452971836397154682568723419214689357
150706000600030180000900200800000509907650304043020000090040600010893400035200007,152786943679432185384915276861374529927658314543129768298547631716893452435261897
540097006601082537000100000700000102000943000800700690108200905003000080900006074,542397816691482537387165429739658142216943758854721693178234965463579281925816374
002950036010008042070003900037102608006097004080300100020519000400000070503080009,842951736319678542675423981937142658156897324284365197728519463491236875563784219
080050100504020630200074000906008200003007050015040903030002045600090000070180009,387659124594821637261374598946538271823917456715246983139762845658493712472185369
009600205060001008081034600070000102014500090923007004050702001008009300000040806,439678215762951438581234679675493182814526793923817564356782941248169357197345826
100060204070000106000008003200810000360400005908076000045007020830040090090320600,183769254579234186426158973254813769367492815918576432645987321832641597791325648
000000093209107500054200010800000002001965300300020641102030876080400000970006000,718654293239187564654293718867341952421965387395728641142539876586472139973816425
001000030049602500000910207098000176070008002004065003100079040000581000003200080,621857934749632518835914267598423176376198452214765893182379645467581329953246781
806000015035000280000100670602450091700096300040700000010360904208007000400901050,876239415135674289924185673682453791751896342349712568517368924298547136463921857
200078543401000690000600002930006050002007001068003007054002100019504080803900000,296178543471325698385649712937216854542897361168453927654782139719534286823961475
240170068010340090700002000500060210020004070870001504009408000007900045050006003,245179368618345792793682451534867219921534876876291534369458127187923645452716983
670402000800000000304108009000007010709603280002950060407200500050309006010700403,675492831891536742324178659563827914749613285182954367437261598258349176916785423
090150004006072831000000700080409270019030000203600050502000048804006900070003060,397158624456972831128364795685419273719235486243687159562791348834526917971843562
080200309030840500400000002090302015002009470670010020300500000050761004106030800,781256349239847561465193782894372615512689473673415928347528196958761234126934857
060050900008400020302006005004817060080240000007003009000030417076090250150000008,761352984598471326342986175934817562685249731217563849829635417476198253153724698
604700801098406070700030006000072410021500000580009630000051900350000020070090008,634725891298416573715938246963872415421563789587149632842351967359687124176294358
000064001130500602002000970810600200070098000390007408080000009509300710700040063,957264381138579642642831975814653297275498136396127458483716529569382714721945863
400501000730200000060040809600800024050006007000930510102089040000007002049010038,498561273735298461261743859613875924954126387827934516172389645386457192549612738
060003058004200000008495007020001900701000082009700506040019030306080001005000640,962173458574268193138495267623851974751946382489732516247619835396584721815327649
100008000040060700003900010682004001090005467750001003209080000060200038007030604,126758349948163752573942816682374591391825467754691283239486175465217938817539624
005000270020601008890000600082060009500340006301708040006530020100400057007809004,615984273723651498894273615482165739579342186361798542946537821138426957257819364
046000390900200607003010000000705806800130050024900000090082030700406501002070008,146857392985243617273619485319725846867134259524968173691582734738496521452371968
600000300079020085000019020365800010080005460200070000700040630820700940040102000,612587394479326185538419726365894217187235469294671853751948632826753941943162578
030007200008290607090008001800000000040801092607300850500010076000400300204705010,436157289158293647792648531829574163345861792617329854583912476971486325264735918
000407006500020008002063409301708200050000080070149600800002905004090031100300000,913487526546921378782563419361758294459236187278149653837612945624895731195374862
204850000000010095070236100960700034308000007000940001020005863030620700100000000,214859376683417295579236148961782534348561927752943681427195863835624719196378452
010300096005410000200800400050170208807060054000020903960040030700600500030089020,418352796695417382273896415359174268827963154146528973961245837782631549534789621
640290800008004720730050009150000030209600080000005017000700100080003246016900005,641297853598364721732158469154879632279631584863425917325746198987513246416982375
081027030600040009005030014003008060002500301100790400704001506009600008800000270,481927635637145829295836714543218967972564381168793452724381596359672148816459273
050291070600000009010004580000058003093007045240600010400010760006703901002080050,358291476624875139917364582761458293893127645245639817439512768586743921172986354
002350000610008054900010830050632000706000009028047010090004700030501246000800000,482359167613728954975416832159632478746185329328947615591264783837591246264873591
000530007086002400400000910000900040328016005940078000032700000090003670501089200,219534867786192453453867912167925348328416795945378126632741589894253671571689234
800003460907002000000490000013000270009060008004705601000310507000084000568900030,825173469947652813136498752613849275759261348284735691492316587371584926568927134
700092040004000610200005008960003070005080201070610900400036100030840009058700030,786192345594378612213465798961253874345987261872614953429536187637841529158729436
006070003050009002920030010008090750604001000030284000380000501071600840000005200,146572983853169472927438615218396754694751328735284196382947561571623849469815237
030705080069002570040000002000100007600009203000080610070043908502010000384050006,231765489869432571745891362453126897618579243927384615176243958592618734384957126
400003081010070006703050092240100060009000503050980000002000805090062030000748000,425693781918274356763851492247135968189426573356987214672319845894562137531748629
000609500700000002140020063080400750020050009060193000210008040000530207308040905,832619574756384192149725863983462751421857639567193428215978346694531287378246915
000780009007490102018006005000052703400008000006003510704020860090000004801060300,542781639367495182918236475189652743435178926276943518754329861693817254821564397
740003102900004080312008046160700508000000290095000004500682003083100700000090060,748963152956214387312578946164729538837456291295831674579682413683145729421397865
005412700309007002000500800080193000902708004031054006000006405003020009276000100,865412793319687542427539861684193257952768314731254986198376425543821679276945138
120940750057002030300000008906015004540000600002600810600709500070030029003081000,128943756457862931369157248986215374541378692732694815614729583875436129293581467
050796048008000090000208301080001900076023050430600100005032070000000480200049003,351796248628314795794258361582471936176923854439685127845132679913567482267849513
600080420170600900009705000382010009900402070005000300030008704200150060400009050,653981427174623985829745136382517649916432578745896312531268794297154863468379251
000000007805024906160050000401760309300080400006403012030502001000000070059308600,942836157875124936163957248421765389397281465586493712634572891218649573759318624
380200007200600019900410300040007501500020780008000030023960000706800050005001004,381259647254673819967418325642387591539124786178596432423965178716842953895731264
000520004250008070319000002000000040600007289820001005530100490007030006000640500,768523914254918673319764852975286341641357289823491765536172498497835126182649537
000089003801007900037040020070000000560073091108620040006800005340001200009534070,654289713821357964937146528473918652562473891198625347716892435345761289289534176
300709000000031080007805430409000607002074050800010900604000200700053090015020068,381749526546231789297865431459382617162974853873516942634198275728653194915427368
005002600300890025907006810800901540200007096004030000009540071500000063100703000,485172639316894725927356814863921547251487396794635182639548271578219463142763958
002006480004800500070050003005601048301504609200000700000710000910000200600008930,532196487164837592879452163795621348381574629246983715423719856918365274657248931
050700086009000470800009050902017005086003100004500390347020600060000020200180004,451732986629851473873649251932417865586293147714568392347925618168374529295186734
005700132000901400600380050897004000302000061050000800200009000460508370009107200,985746132723951486614382957897614523342895761156273894278439615461528379539167248
270000903003009000460700810016003040020160009000840700107000006008070305030504080,271486953583219674469735812716953248824167539395842761157328496948671325632594187
803600904001007060000000200400029003030501700506040089609200015102350800070008400,853612974291437568764985231417829653938561742526743189689274315142356897375198426
006102540070460000400530207109000006000980020800003705005027803001040600037090000,396172548572468931418539267129754386753986124864213795945627813281345679637891452
200094008070600204080071005801302900040060500500000063050020030006940102109003000,213594678975638214684271395861352947347869521592417863458126739736945182129783456
000010806069004070104006025300951000400080000500300612001208400085070091700000300,253719846869524173174836925326951784417682539598347612931268457685473291742195368
600210003007906480002030500090870600000004030308005140509000001264000079800700200,645218793137956482982437516491873625756124938328695147579342861264581379813769254
720010460030900108601005070000001732078003000150040900000006004592800000040070253,729318465435967128681425379964581732278693541153742986317256894592834617846179253
208000007704020900100306004600080003090050810025009006000510030073400005006200048,268941357734825961159376284641782593397654812825139476482517639973468125516293748
036108002050030040024090806507006000018400005060003790900000600040800070200004301,736148952859632147124795836597286413318479265462513798981357624643821579275964381
405160780006900203037080040000050870000700096010000030590640000040800010802010500,425163789186974253937582641369451872254738196718296435591647328643825917872319564
006085107100970000004002008092054601500301200070060305800600543209000000000003720,926485137183976452754132968392754681568391274471268395817629543239547816645813729
734005090620083007001604002050000800000100063890020104049300000000009206007052041,734215698625983417981674352156437829472198563893526174249361785518749236367852941
031200470000010805096007030402301000080400091003006050200079000075800006000620018,531268479724913865896547132452391687687452391913786254268179543175834926349625718
130007006050030000002105900015092407020000850708050000070380000049001068300000742,134927586957638214862145973615892437423716859798453621276384195549271368381569742
002086400050107009300004080924000007000300014500000600670010800800025730001900046,192586473458137269367294185924861357786352914513749628675413892849625731231978546
040620709076001800050800031590000020208039405100080000023100500010345007000067000,841623759376951842952874631597416328268739415134582976723198564619345287485267193
700801300300000020509004060401070609080050000002090040030200906107005200005640078,746821395318569427529734861451372689983456712672198543834217956167985234295643178
040013070000900081780004200800000503609000004004270190005002006290600000070438000,942813675563927481781564239827149563619385724354276198435792816298651347176438952
201570060090020037004003100100700485872000010500900000000800090000005308406001052,231579864698124537754683129169732485872456913543918276325847691917265348486391752
000602103002500060309000070601380500020000890080041000506007902130000040000004307,754692183812573469369418275671389524423756891985241736546837912137925648298164357
240900305001406000007050000460807200900200004070100090080000610036708900500003407,248971365351486729697352148465897231913265874872134596784529613136748952529613487
520460001007000400608000039070203906001900204000050080002006000100500007430078005,523469871917835462648712539875243916361987254294651783752396148186524397439178625
000002007059100040004350200082570010901200000030006408100060090805090060400701830,318642957259187643764359281682574319941238576537916428123865794875493162496721835
050860010600001008200470300001025000042608030007000950730014806080907200900000500,453862719679531428218479365391725684542698137867143952735214896186957243924386571
150062309200500010607090004084370050500004090703020000090603180000000600000018042,158462379249537816637891524984376251526184793713925468492653187871249635365718942
036200150000107000040050038020600914051800703700000800008090602090002000500764009,936248157285137496147956238823675914451829763769413825378591642694382571512764389
000050290360100000042308100500039000726010000009400870400067302001980064000000007,817654293365192748942378156584739621726815439139426875498567312271983564653241987
201560030090103870000009200054000603906804100000030045040007012610000090587200004,271568439495123876863479251754912683936854127128736945349687512612345798587291364
003085000908040007240900010600002408002700060050630970870100240100009050000470300,713285694968341527245967813697512438382794165451638972876153249134829756529476381
050070090006800030003004502004719060080000019200040300300020050010006700705093046,852371694946852137173964582534719268687235419291648375368427951419586723725193846
739200800004005026006138000007000082050070010000084900010050490098360005300000100,739246851184795326526138749947613582853972614261584937612857493498361275375429168
150000028206500310000030400400008190020700065300901702890260000000000070007395000,153476928246589317789132456475628193921743865368951742894267531532814679617395284
008900520001805030039060004056001070207006091000008200600034700075000300040102905,468913527721845639539267184956421873287356491314798256692534718175689342843172965
072560008003900624000013000840605003000800507090402010065000380000000062410000900,972564138153987624684213759841675293326891547597432816265749381739158462418326975
000908000000040013265700900008400500103600702059032060002080194030500000480007020,314968257897245613265713948628471539143659782759832461572386194931524876486197325
300010207008607005007900000400100600051820400000046830769004300000700006025008090,396415287218637945547982163483179652651823479972546831769254318834791526125368794
090067058020900006710800030002090540075048069300000007084005100000000073900020600,493167258528934716716852934862793541175248369349516827684375192251689473937421685
020600070000002039081003005407901300003000501800200060090750240070390800604008900,325619478746582139981473625457961382263847591819235764198756243572394816634128957
083460270010020300004570090090005138040600000050082009000300506020007000001090480,983461275715928364264573891692745138148639752357182649879314526426857913531296487
370940001500000900028016070050027830003400015480300000700002060010060020090805000,376948251541273986928516473159627834263489715487351692734192568815764329692835147
067019200103000807954000030208150740076002000000080900030520106000703005540800000,867319254123645897954278631298156743476932518315487962739524186681793425542861379
054200000000801009209000560000000080098020307507406002060017000010600073040098050,154269738376851429289734561421973685698125347537486912863517294915642873742398156
000036000260080307800504000701000902000300006000950410687400050500000690034200701,149736825265189347873524169751648932498312576326957418687491253512873694934265781
040075009000100200186000003060300150703000408009081700001008000900540320000209067,342875619597163284186924573864397152713652498259481736621738945978546321435219867
030070925007090010080000403000600300902058700400010096805001004200534007001200060,134876925527493618689125473718649352962358741453712896875961234296534187341287569
902070080570809610040630500700095400380000050000400100059007020001000063600108000,962571384573849612148632597716295438384716259295483176459367821821954763637128945
780049530006000070010650002004003600200780950000916000053000207000091840090200001,782149536546832179319657482974523618261784953835916724153468297627391845498275361
060004087850619000302500000000000109079050030004807006000005703010480090600030024,961324587857619342342578961586243179279156438134897256428965713713482695695731824
000007041800900602090604080007031205021500004040080006058000100902370000460000507,236857941874913652195624783687431295321569874549782316758246139912375468463198527
700000095508004030293008600980000340064053200002060100000720000030980001601005007,746132895518694732293578614985217346164853279372469158859721463437986521621345987
006504013920000000054001082060003508000090004000275390207800600180700000003040050,876524913921387465354961782769413528532698174418275396247859631185736249693142857
240070630800035912500000700701003528400091370006000000130760800050000040000802000,249178635867435912513926784791643528485291376326587491132764859658319247974852163
700200003198600040034000670001008295506102000970304008000935004020000006000800710,765241983198673542234589671341768295586192437972354168617935824829417356453826719
590070300860020015107630200204150000900000003050400006301500048080709600020008001,592871364863924715147635289234156897916287453758493126371562948485719632629348571
690308002008059040705010000000200309400036007010007050050000400072004890901080036,694378512128659743735412968567241389489536127213897654856923471372164895941785236
004250009150069300000001040601003208280000003000080670830004051002600700097000802,364257189158469327729831546671543298285976413943182675836724951512698734497315862
609073400003000950010520038008090710100086002000000064970064000542010000300702000,659873421823641957714529638468295713137486592295137864971364285542918376386752149
700036900090200001001054730000402500006090018008010473205803006080700040014060000,752136984493278651861954732137482569546397218928615473275843196689721345314569827
900005000070000928002600004000103200000497005098200300300704580051030762006010009,914825673675341928832679154547183296263497815198256347329764581451938762786512439
008003000046090051200051304050709080700100200000006079970030402102000605400000090,518463927346297851297851364654729183739185246821346579975638412182974635463512798
070002090080730102601050004215600003030905400400080700700003806000500010009248030,573412698984736152621859374215674983837925461496381725752193846348567219169248537
007082010060490000403700050002503098170004035000020406809600000500100740010050003,957382614261495387483716952642573198178964235395821476839647521526138749714259863
100005600095740300003106800400009030700800050006230040029003417870900000001050002,187325694695748321243196875418579236732864159956231748529683417874912563361457982
600010080020006503007320000000050307079400600100600298240067001008001906000008050,693715482421896573587324169862159347379482615154673298245967831738541926916238754
700906051100004070089005006008200007090700030230009510046010003000503004900600280,724986351165324879389175426658231947491758632237469518546812793872593164913647285
003000810007000090210060007400300008092076005701590062004000700026054309000810650,953247816647185293218963547465321978892476135731598462584639721126754389379812654
560003409407050000023000080080026905000400001004097600010500006075008020900710803,568273419497851362123649587781326945639485271254197638812534796375968124946712853
050704203807053601094000000048200500000000009030070010500098060086100030002065407,651784293827953641394612758148239576765841329239576814573498162486127935912365487
040500903000080517190200006000901600020000049004630008010007005283005000706004230,847516923362489517195273486538941672621758349974632158419327865283165794756894231
064003009890070200700081050502000010000305470001400860950200147000700026030006500,164523789895674231723981654542867913689315472371492865956238147418759326237146598
670850090108200057002000610003902800000540130500000200010780004290063700400009000,674851392138296457952374618763912845829547136541638279316785924295463781487129563
012080740907040021000000050090100500006030810420600009308004000000065000070892430,512986743987543621634271958893127564756439812421658379368714295249365187175892436
000069050500080673010300000130026800000010760004500002820004000905830200060007109,382769451549182673716345928137426895258913764694578312821694537975831246463257189
068020040340000071001009050004062900090510000832004005020003790700006000005807603,568721349349685271271439856154362987697518432832974165426153798783296514915847623
804700006006340070300000280105900600000820940020005017900100008010400530008067000,894712356256348179371596284185974623763821945429635817942153768617489532538267491
004008001197000580500020607000000820039004000010695300006050090408069210000803705,264578931197436582583921647645317829739284156812695374376152498458769213921843765
800004350006002701200578040000000017910800000040301206000006020603040908107090500,879614352456932781231578649365429817912867435748351296594786123623145978187293564
000015064060203010500480300005007000620090700070064083052800009010700040803000120,237915864468273915591486372385127496624398751179564283752841639916732548843659127
030751002082604000100900700040000280203000690008070050010506408000010035900280070,439751862782634519165928743541369287273845691698172354317596428826417935954283176
006502700000080090010307008590008610040720000730001504800046002150000380209000400,986512743327684195415397268592438617641725839738961524873146952154279386269853471
200065003040000815780003900300082740900700008020541000060100037500009120002000600,291865473643297815785413962356982741914736258827541396469128537538679124172354689
007840001100095200034600008020004060600008715000560300000300907080001023095020080,257843691168795234934612578523174869649238715871569342412386957786951423395427186
005860207060051080300900001190230008754000003000000100607000005930004600002170409,415863297269751384378942561196235748754618923823497156647329815931584672582176439
902001080030080040000060305009002004001050070360470800106520090048700001000800607,952341786637285149814967325789132564421658973365479812176523498548796231293814657
005100962603050071000079500300000006001035000080410090470000030009002010020098057,745183962693254871812679543354927186961835724287416395478561239539742618126398457
065309100700006020002170406304000000007604092090000805800250000100003007000980534,465329178718546923932178456324895761587614392691732845843257619159463287276981534
940001000003000482507060030200000000736000904000057010050390700081020300000400826,948231567163579482527864139215943678736182954894657213652398741481726395379415826
000630040060090203905000071070009820800000009400201500000002406046070050509003018,218637945764195283935824671671359824852746139493281567387512496146978352529463718
070050628000009000305040007080090060100308700796010040208700096040500370600001005,479153628812679534365842917583497261124368759796215843258734196941586372637921485
005200013390080004060010050230460700006507080100820000709003500020900641080000070,475296813391785264862314957238461795946537182157829436719643528523978641684152379
390005020040700056050083790000008000000637400201900860005000203670040901008010005,397465128842791356156283794764128539589637412231954867915876243673542981428319675
001360020005041608970005040403006090000500007000089100090700803050210004010008002,841367529235941678976825341483176295169532487527489136692754813758213964314698752
000610009090048000600900570700003280008109005023000106041200300970050068306007010,237615849195748623684932571719563284468129735523874196841296357972351468356487912
800400030605013072007095160720000901000020080063100050401080006000030024089070300,812467539695813472347295168728356941154729683963148257431582796576931824289674315
600009070780004530004000206030200601140083700050000980300501800900060004015007000,623159478781624539594738216839275641146983725257416983362541897978362154415897362
024090006008003491007500008090710004040800300250604700000057900630000000000301052,324198576568273491917546238893715624746829315251634789182457963635982147479361852
001000680007193500200070003640000020500800309038029016900764000000000700400030058,391452687867193542254678193649317825512846379738529416985764231123985764476231958
000380000730020010059004006006913700900700028405200100004637500580000001002000904,641389257738526419259174836826913745913745628475268193194637582587492361362851974
060029070000370402100000600400601000000830050890005301000087109070000830950200006,364129578589376412127458693435691287716832954892745361643587129271964835958213746
600203800820070061405000309210090700008020000000405980730060400009030005000741203,691253847823974561475186329214398756958627134367415982732569418149832675586741293
050641000407800100000053000100038070000000095860902003390005760020010049006007238,952641387437829156681753924149538672273164895865972413394285761728316549516497238
096030080802006501003420000051000407000040003000190006170650002409380070020700090,796531284842976531513428769951863427687245913234197856178659342469382175325714698
860002754175000890040000010004000008590013000087006030009300286000500341000240005,863192754175634892942785613314927568596813427287456139459371286728569341631248975
007000001802009470406085300009008204050240060300001850060000730940106000700300100,597423681832619475416785392679538214158247963324961857261854739943176528785392146
005017086400003520630050090050700408340001000089060000000000001201975040090038760,925417386418693527637852194156729438342581679789364215873246951261975843594138762
100000050056890203000710409980056000020000345400037080304000102870900000001002670,149623857756894213238715469983456721627189345415237986364578192872961534591342678
900500007056042300001000004080096000107004052320107040000780000573000010004000069,948513627756942381231678594485296173167834952329157846692781435573469218814325769
001407080200019306650080000740820000060300040000000105008630200070052009503000401,391467582284519376657283914745821693162395748839746125918634257476152839523978461
060500403302900017504000002810000000000080269003657000100703004045809300000020170,961572483382946517574138692816294735457381269293657841128763954745819326639425178
000000902300060000760008501807390450024071008000800010098634700000005000040200609,481753962352169874769428531817392456624571398935846217198634725276985143543217689
300520400057800010806039250000003120000790580009001004010006000065000370080240090,391527468257864913846139257678453129134792586529681734912376845465918372783245691
090127003003500000570009060200000690100040207060300048007008050650490070928600000,496127583813564729572839461234781695185946237769352148347218956651493872928675314
008007060023004098670530100050106007804000009060890002107405280300009000005300040,418927365523614798679538124952146837834752619761893452197465283346289571285371946
820017600104602700000090300000050008030100050701260000009400816006370090005900470,823517649194632785567894321942753168638149257751268934379425816486371592215986473
040190082007025360020308100001059004090002007503810006009067050004000000080003900,345196782817425369926378145261759834498632517573814296139267458754981623682543971
010070509760400200200000041570604100038200050000098007450006030600020810020309005,314872569769451283285963741572634198938217456146598327457186932693725814821349675
007001000208000500004060037702030009060908710301540602000200090500703060000005804,637451928218379546954862137782136459465928713391547682876214395549783261123695874
300010006490000500000807020020050100600902400045600098060003072008075000201400930,382519746497326581156847329829754163613982457745631298564193872938275614271468935
900800007000500200081702300400060512058200000060003070736080009002010048004600050,925831467347596281681742395473968512158274936269153874736485129592317648814629753
000010280070309004264007300400200900005480001700006030800005002031900006000160540,359614287178329654264857319483271965695483721712596438846735192531942876927168543
900060050506000007480201006800040900603780200000302700000000180019670000250409003,931867452526934817487251396872146935693785241145392768764523189319678524258419673
008670000001009703306420950000000490900730080125000600000510000807004020000206305,598673214241859763376421958783165492964732581125948637632517849857394126419286375
031006972070000500004000018300009004020001705060048200580734000700090600000082000,831456972279813546654927318315279864428361795967548231586734129742195683193682457
000000103052900080308704002007601490534000600000002308065370000009506800020008009,976285143452913786318764952287631495534897621691452378865379214149526837723148569
680000050000007104402903000004010509030760810870290000700001400059420038008500060,687142953593687124412953687264318579935764812871295346726831495159426738348579261
004300170000240308058000060701000000809014500000080206030906004076001950005073000,294368175617245398358197462761532849829614537543789216132956784476821953985473621
000507000501200300078409010004023007360900800050000406090000068100005002480076950,923517684541268379678439215814623597367954821259781436795342168136895742482176953
001200647890001000004730100709060805030800001040003200016090023003000060502070004,351289647897641352264735189729164835635827491148953276416598723973412568582376914
090000500006703120013060040800900000001042700900070684000500308020691000065304010,297418536486753129513269847874936251651842793932175684149527368328691475765384912
708000005054000302300907001000100000800042010002500436400300080200061590067480000,718234965954816372326957841649173258835642719172598436491325687283761594567489123
190203084400090025007060300700000500200937008006400210000051900008000046310700000,195273684463198725827564391784612539251937468936485217642851973578329146319746852
006489007400010350018005000000062400970050006004003201030907002025030080600020703,356489127497216358218375649183762495972154836564893271831947562725631984649528713
018300506697080030005740100500001000006200405030600720000467090901500000080003002,418392576697185234325746189542871963876239415139654728253467891961528347784913652
023100670700003810600400000301090060000300708405062000000800197108076200040005000,823159674754623819619487523371598462296341758485762931562834197138976245947215386
010080006408506370030000510800090204702630000100000057005000902000340080000702160,517983426428516379639274518856197234742635891193428657375861942261349785984752163
000080436053410700908007500405091680067040050020700003000350904000006000081000002,712589436653412798948637521435291687167843259829765143276358914394126875581974362
005204900090080107280007600009300000410002050850000279060170830000803006500460010,675214983394586127281937645729358461416792358853641279962175834147823596538469712
096840000030051000205000740000060104800700309400008250003915002007003000518002006,196847523734251698285396741372569184851724369469138257643915872927683415518472936
403080010029300800500000006001602057790500060000100300010847000042910700030056009,463789512129365874578421936381692457794538261256174398915847623642913785837256149
070080100302004089650030270000040003009605801000800760400002590500010300260709000,974286135312574689658931274826147953739625841145893762481362597597418326263759418
010402009090650408700100005826009000450700136000004090002030760108070200500000003,615482379293657418784193625826319547459728136371564892942835761138976254567241983
090700006003005802740016090000000000170200503050390140800000000001032907030468050,598723416613945872742816395384651729179284563256397148825179634461532987937468251
008200053000070000379005060800709001500803420760004090045001370030040000002600504,418296753256378149379415268824759631591863427763124895645981372137542986982637514
060007045085100702000040090200080903006070080300400100079305006030810000054006020,961237845485169732723548691247681953516973284398452167879325416632814579154796328
005100000034900027600005400000060102780390000406800000003420019800030005002008076,275143968134986527698275431359764182781392654426851793563427819817639245942518376
002035087501800004034000900000074500498003602006000010010007009600050021200096305,962435187571869234834721956123674598498513672756982413315247869649358721287196345
701050600000473005800200000305700060100098004407000029002600570000520983000931000,741859632269473815853216497395742168126398754487165329932684571614527983578931246
090180000206050000084000930003200506700640019600578000427000600000002008500010340,395184267276359184184726935843291576752643819619578423427835691931462758568917342
089070005506100030007204008040098000030000092000360081050006140071900600200030059,489673215526189734317254968142598376638417592795362481953826147871945623264731859
800002005000800090032070064004065980309007501028000070710900023095023600000140000,847692135651834297932571864174365982369287541528419376716958423495723618283146759
090856003000002950004370001000030090006704085020001600105090800300040027700003400,291856743637412958854379261478635192916724385523981674145297836369148527782563419
000032079006008520053600004080420005100980000500007100609010008030200700741003090,418532679976148523253679814387421965162985437594367182629714358835296741741853296
540030080060201007000060203027080010301009070008003504975040800100506902000100000,542937186863251497719864253427685319351429678698713524975342861184576932236198745
040230056503040000090001080008005010300004007006029300200800090017090635005607004,741238956583946172692571483478365219329184567156729348264853791817492635935617824
095023708201050403000100009063970801020060000004800500050000007019500040007080300,495623718281759463736148259563974821128365974974812536352496187819537642647281395
510980004803405000000006001098020070000030090371000050100760200405003006020004809,517982364863415927942376581698521473254637198371849652139768245485293716726154839
706010000320740068000003090000500800000397010040020300900000500801250003460009271,786912435329745168514683792193564827258397614647128359932471586871256943465839271
008000329026700180000500004070000038043006000010009270032048650900200010500001900,758614329426793185391582764679125438243876591815439276132948657964257813587361942
000020809070004000601070200809010005010035400000600300542700001980040623003080007,354126879278954136691378254839412765716835492425697318542763981987541623163289547
301802005500017083049006070000360000208004090463250010000403007005000800010000602,371842965526917483849536271197368524258174396463259718682493157735621849914785632
000030240624050901030000005400305089070102600008970000000000008807406120041027090,185639247624758931739241865412365789973182654568974312296513478857496123341827596
020000876096075020340000000004061900600708400200009003103080009905400207080050001,521394876896175324347826195734261958659738412218549763173682549965413287482957631
004001032000006108009020050065009040410000070007800205300208010090070600870460900,654981732723546198189327456265739841418652379937814265346298517592173684871465923
037004008005020009800010720020007915050240860003006270000090500004030001108600040,237964158615728439849513726426387915751249863983156274362491587574832691198675342
100350209806400030050082000004000960000608002008027100700503640030001007091070520,147356289826419735953782416274135968519648372368927154782593641435261897691874523
040062010230008090070500604000009400005870062001354700800930005360210970000007000,549762813236148597178593624783629451495871362621354789817936245364215978952487136
029107600000400000708930010810070306304090050000610002203000500496350700070000840,529187634631425978748936215812574396364892157957613482283741569496358721175269843
030920008090047200005806970080002301417003000006090450002050000150000090004001086,731925648698347215245816973589472361417563829326198457862759134153684792974231586
240006059307501800000000060605809430900102700080030900059067201000040000003000678,241786359367591824598423167615879432934152786782634915859367241176248593423915678
106000050000869003000700290040053079070004100652001800210040067008000302400506000,196432758725869413384715296841253679973684125652971834219348567568197342437526981
008720109430800076009000500020607008705400601010009023097041800106000002000350000,568724139431895276279163584923617458785432691614589723397241865156978342842356917
000260300102400009087003000400900021050710806070008054943000200000150080000302607,594261378132487569687593142468935721259714836371628954943876215726159483815342697
504900070610800002000040093008702510020600038000430600780350200045000009100060700,534921876619873452872546193368792514427615938951438627786359241245187369193264785
000600001400005900060047800012050000809000420605290073081070060900403000370026580,598632741427815936163947852712354698839761425645298173281579364956483217374126589
000010004090830510507024000630500008000001206140003700020007089065040302800600000,386715924294836517517924863632579148759481236148263795421357689965148372873692451
900042068000709340302000000603024001701906025050870000460000700000100080000080596,975342168816759342342618957693524871781936425254871639468295713539167284127483596
000020064300189000050000390090508210601040005000060037007003809200050040480006750,978325164346189572152674398794538216631742985825961437567413829219857643483296751
700000023004860010008390500080400000300010090001005607070920060410700938605003004,769541823534862719128397546286479351357618492941235687873924165412756938695183274
049700000000000508780023001400002000500108063000076149062000300000090856001300004,149785632623419578785623491416932785597148263238576149962854317374291856851367924
100005000003480007960000350050897021070540900410200000602010074000300890000020600,187635249523489167964172358356897421278541936419263785632918574741356892895724613
200095000860020010000060073302000450070501600090700081103000704506408009000600008,237195846864327915951864273312986457478531692695742381183259764526478139749613528
040050000790000180603028070400507062030081004009030000810003207005000906006400031,148759623792346185653128479481597362237681594569234718814963257375812946926475831
106000000000502087028030400090003008803000961017004020400051079059700600000026304,176489235934562187528137496295613748843275961617894523462351879359748612781926354
307400502900100340001020900005601098004002750010900600458070003000060020069300400,387496512926185347541723986735641298694832751812957634458279163173564829269318475
059200370086001050200000009000500984001403600020800000000060200300749008064308007,159284376786931452243657819637512984891473625425896731978165243312749568564328197
040907030081006004300000562000580120900000005000302078602015900174800000000703400,246957831581236794397148562763584129928671345415392678632415987174869253859723416
035006004490000070008020901074500000900860020000000130500013809600002500081400700,135976284492158376768324951274531698913867425856249137527613849649782513381495762
000106048250804007800003596500040039961305000302700080079021000000060704000000050,793156248256894317814273596587642139961385472342719685479521863135968724628437951
402500300060071508807930100300090040290800600608007001000240093500010200000603005,412568379963471528857932164375196842291854637648327951186245793534719286729683415
050900070400007150206130400000023007008714960000800300600050280090000006531002040,153948672489267153276135498964523817328714965715896324647359281892471536531682749
