harder,solutions
080700600706090050004006009670000800009830000000070905390000500002900006000000001,981752634736498152254316789675249813149835267823671945397164528512983476468527391
980760500700400900003000000800600750050070020000005001600007000090046800008900000,984763512715428963263519478829631754156874329437295681641387295592146837378952146
980760500500409700000030060700900400020070000000000008100000005007090100000100040,983762514562419783471538269718953426324876951695241378146327895857694132239185647
003050700400009000080103000000004000005030070900800003002060007010000060600000250,123456789456789132789123546231674895865932471974815623342568917518297364697341258
980700600504000000030090000800002010000630700000000005090300800005000004000001020,981724653564813297237596148853972416149635782726148935492357861615289374378461529
980700600700050000004000097403080002070200080000000006260800009000001200000000800,985714623732659418614328597493186752576293184128547936261875349847931265359462871
980700600700080000005006080800070400003000005000500002540007900009800000000940010,984751623726389541315426789851273496293614875467598132542137968179862354638945217
000000012001003000040050600000706800080500070700080004002005009050040700300900000,638479512591263487247158693413796825986524371725381964872635149159842736364917258
000000001000002030004050600005700000040080500809000000060300002090001070400060900,952673841186492735734158629615734298243986517879215364567349182398521476421867953
980700600700060080005000007407030008050000430000204700300070800090000000006002001,984725613732461985165398247427936158659187432813254769341579826298613574576842391
000000001000002000003040050004030060006150047070000008009000000460000090530090600,985376421647512983213849756854237169396158247172964538729685314461723895538491672
000000001000002340003000520001004003040060700800900050004001005600070000900800000,265348971197652348483719526721584693549163782836927154374291865618475239952836417
980700600700050080005000000608400090040000003007500460006900070000040200000001000,981734652734256981265198734658423197149867523327519468416982375873645219592371846
980700000600090700007005000040300020008040600000001004009050800000200003000004010,982736145654192738137485296541368927328947651796521384419653872875219463263874519
987600000500400900030070080400900500003002001000000040009004300000300060000000054,987651423512483976634279185428916537763542891195837642259764318841325769376198254
000000001002001000030045020000000406054000000200034050005013070300000800700900000,548792361972361584136845927813527496654189732297634158485213679329476815761958243
980760500507400600003008070700600900005000002000010000600070095000500046000000700,982761534517439628463258179734625981195387462826914357648173295371592846259846713
980760500007004098003000076800670005020000000000040080700980050010000000000006007,984763521267514398153298476849672135621835749375149682736981254518427963492356817
980700600750000090004000008800300020030010004005009000090800030000060100000002007,983725641756148293124693758861374529239516874475289316697851432342967185518432967
980760500760500080005000000040000000009850060000003200008390050000000100000000003,983764512764521389125938674647219835239857461851643297418392756396475128572186943
980700000700800600005040000630000700002000010000000004070900300000010002000003050,986721543743895621125346987634182795592437816817569234271954368359618472468273159
100000002030400050006000700080509000000070000000830040700000600050008090002000001,148657932937421856526983714684519327319274568275836149793142685451768293862395471
980700600500080070007004000030000000008400050000020103009800060000006700000001002,982715634541683279367294518435169827218437956796528143179842365824356791653971482
980760500700400930000080006400500700002030000000000010300000007095007300040300000,981763524756412938234985176413598762872631495569274813328149657695827341147356289
000000000000001023002040510000520300005004260070060005001400600050000008900050000,149235876567981423832746519618527394395814267274369185781493652456172938923658741
980700600750000090006000000040000300009800050000040009008960070005400060000002001,983754612754216893216398547542179386679823154831645729328961475195437268467582931
980700600700900580004086000600500300020001090000000000300007060090600003000050900,981725634762934581534186279678549312423861795159372846345297168297618453816453927
980700600750060000006000000800004070007590800005000903030800002008050700000001000,983742615751368294426915387892134576347596821165287943634879152218453769579621438
987600000650000700000000000040080010006700500000002003005800900000030020000001004,987613245653428791421957368742385619136794582598162473215846937874539126369271854
980700600500040000007008030700005090090200006003000001070009080000400100000020007,984732615532641978167598234741365892895217346623984751276159483358476129419823567
980700000600050900005000060500040030070002001006000400003090040000100002000008000,981736524632451987745289163518947236374562891296813475123695748869174352457328619
980700600500040000003008050300009080006000007000200100030006090009400200000000001,984752613512643879673918452327169584146385927895274136431826795759431268268597341
980700600700500000004080070400090030003200006000003001300000100040070080000005002,985724613761539248234681975412896537853217496679453821327968154546172389198345762
087650400600900500000087009500060093000300054000000600300500900090006000020000010,987651432614932578253487169542168793861379254739245681378514926195826347426793815
000006080000080130000201006200068003090100000600020000300000008005000410010007000,123456789456789132789231546241568973598173624637924851374615298865392417912847365
980760500500000000047000080309000000054003008000250000005007800000500043000310070,981762534523849761647135289379681452254973618816254397135497826798526143462318975
980760500700408900040030080600040079000900005000006400400600700060000002010000000,982761534735428961146539287651243879324987615879156423493612758568374192217895346
000000001000002030004350600005007000030860500600000090043070008080000000500480300,356794281798612435214358679825947163439861527671523894143276958982135746567489312
987600000650000800000000000040090030006800700000002001005700900000010004000003020,987631245653427819421589376742196538136845792598372461215764983379218654864953127
980700600750000080006000000500040000009800050008900070300002000060001003005370060,982754631754136289136289745523647918679813452418925376341562897867491523295378164
000000001000000023002013400000500000001062040670008002000800600003026004900000000,369284751418657923752913486234571869891362547675498312127849635583726194946135278
000000001000023040002450000003004050060000007800000900005002010070040600900800000,459687321786123549312459786193764852564298137827315964635972418278541693941836275
980700600750040000003009075800007059030000080000000206090003028000920000000100000,984752613756341892213869475862437159539216784147598236491673528678925341325184967
000406700006709000000020000007040900300000010500000008010300090800000005004060200,123456789456789132789123546267841953348295617591637428615372894872914365934568271
980700600700540300004000070600057090000900006000003700500300900002008000000000001,981732654726549318354186279643857192875921436219463785568314927192678543437295861
980700600750000090006000000400030000009800060000004002010002300007500080000080001,981725634752463198346198725465239817129857463873614952518972346637541289294386571
980700600760090000005000090400003000007000500000270001008050700000100002000004030,983721645764395218215648397421583976897416523356279481138952764649137852572864139
980760500700800900040003000800900700007020000000000010600080059009600007000000600,981764523723815964546293178815936742467128395392547816674381259139652487258479631
980700600750000080006000000040060003005800060000020500009600870008900050000010000,983752641752146389416389725841567293235891467697423518129635874368974152574218936
980700000600090500004006090400008030008000002003100000040009080000200005000070001,985741326671392548324856197416528739758934612293167854547619283169283475832475961
980700600500900400003080000700600500000002040000000010600009004090400005000067900,981754632526931478473286159712648593365192847849375216657819324198423765234567981
000000001000002000034010050001000046056030100700000035003700000067050004800009000,528673491179542368634918257381295746456837129792164835943786512267351984815429673
980700000600050800004000030070000000060500900002003001000860500000001040000000002,985732164637154829124986735379418256461527983852693471243869517596271348718345692
980700600500980000007004090400300002050000006008040070020070100005001003000400060,983712654546983721217564398469357812752198436138246579324679185675821943891435267
980700600750060000006000000430000020007080900000004007070002010005090700000100003,982741635753268194146359278439517826527683941861924357674832519315496782298175463
980700600750040300002000090800007060000800003000069800300600700010000000000005004,983721645751946328462538197839257461526814973174369852345682719217493586698175234
000000001000023000004500060000000600020007003500800090005600040010070000609000800,752468931961723584384519267193254678826197453547836192235681749418975326679342815
980700600700500000004080070300070080040002001009000006090030040003005000000100002,985714623732596418614283579356971284847362951129458736291637845463825197578149362
000000001000002030003045000001400020060000700800003009004500010070034008900060000,425396871689712435713845962591478326362951784847623159234589617176234598958167243
980760500700800900040003000800900700097020000000000010600080095000600078000000600,981764523723815964546293187815936742497128356362547819674381295139652478258479631
980700600750000090006000000500043000007600050000000402100002000030070001005900070,981754623754326198326189547598243716247618359613597482179462835432875961865931274
980700600005094000000800000730000060060000970002000001300900080000050004000001000,983715642615294837427863519731549268564182973892376451346927185179658324258431796
987600000500840900000000000400530090050000003002000405300460009000008300000001060,987613542563842917124759638418537296659284173732196485371465829246978351895321764
980760500705004080000050000604080050030000040000000002400500070090008000000040801,982763514715924386346851927674382159239175648851496732468519273197238465523647891
980700600700086090050400700300000002060100500008060000070004056000600010000070400,983715624742386195156429783317548962264193578598267341871934256439652817625871439
980760500500004790004005000300000609090020005005000010060910000009450006000006000,983761524516284793274395168321547689697128345845639217768913452139452876452876931
980000000007900800000086000700500400005003020000060001070600500004002006000010030,986247315127935864543186297769521483415873629238469751371698542894352176652714938
000406000000100200060070010010007060508090000000010003300000800040700090002000005,123456789457189236869273514214537968538694127796812453371965842645728391982341675
980700000700060900005009070500006080004030600000200001050007040000600003000010200,986723514743561928125849376531976482274138695869254731652387149417692853398415267
980760500704050600000003080500070900000205004000000000100007000090010005050609100,983764521724158693615923487541876932368295714279341856136587249897412365452639178
980760500700005090060000800400003000090050200000900010050009082000020065000000900,984762531732815496165394827471283659893651274526947318657439182349128765218576943
980760500500400900000000086800000007095000800004800050400900700030002000000040010,981763524526481973347259186813625497795134862264897351452916738138572649679348215
980760540700500900060000000500400300002010005000000080400000059007900030000040700,981762543724531968365894172596487321872613495143259687438176259617925834259348716
980700600500600700000090084700500900090003000020000041400007009050400076000050000,982734615534681792617295384741562938895143267326978541468327159253419876179856423
980700600705600400030050000800400900040090020000001000400078000090006700000900040,984732651715689432236154897851427963647395128329861574462578319193246785578913246
000000001002003000040050020000000040050604007200070005000000809020060070870940060,687492531512783496349156728798531642153624987264879315436217859925368174871945263
980700600700060090006005000690000004030000000007900080008600050000520060000001209,985714632741263598326895147692358714834176925157942386278639451419527863563481279
980700600750400000003090050500000700030070085007002003300080079000100000000009040,984735612752461398163298457598613724236974185417852963341586279829147536675329841
980700600750000080006000000400070000008900070000003400020090103009600050000021090,983715624751462389246389517462178935538946271197253468625897143819634752374521896
980700600750000090006000000600070004008500070000003000009800060007600050000020701,984752613752316498136489527695178234328594176471263985519847362247631859863925741
987000000650900400000030000402010090000407200000000100301040900000600030000000040,987264513653971482214835769472516398138497256596382174361748925745629831829153647
000000001000023040005600700008000007050700800706000010090001002500040030600900000,264579381879123645135684729418356297953712864726498513397861452581247936642935178
980700600750060080006000000609050700008070590000004000300200000090500001005080900,981743625752961384436825179629158743148372596573694812367219458894537261215486937
980700600705600000040098070500900700000030020000000091200006009007059200000200000,983725614725641983146398572531982746469137825872564391254876139317459268698213457
000000001000023000004500020002005060070000800900600000003050040080006007100400900,237864591569123784814597326342785169671349852958612473793251648485936217126478935
000000001002003040030050600000070008001096000070300900008000020063007500400500000,697842351512963847834751692946175238381296475275384916758639124163427589429518763
980760500500008400007000060800009300050030000020100000400000003098003000005940800,984762531561398472237415968846529317159637284723184659412856793698273145375941826
000000001000002034034010500000200000021040006706005000000800600063050010900000005,895473261617582934234916587349267158521348796786195423152834679463759812978621345
000000001000002340003010250000600070005001003780000000004903005060080900900000030,592348761617592348843716259139654872425871693786239514274963185361485927958127436
980700600700500940004000000800900500003000000000020001600070009070800056008000700,985734612736512948214698375827961534163485297549327861651273489372849156498156723
980700600005090040000300009200030001060107000000002000100003002040000800006000050,983714625725698143614325789278436591469157238531982476157843962342569817896271354
000406700007009006000070010200000000001060400080000050500300020030008000004090100,123456789457189236698273514245931867371865492986724351519347628732618945864592173
980700600500090000007006000470009050009580700008004900030000002005060800000100000,981723645564891327327456189473619258619582734258374961736948512145267893892135476
980700000700060000005009700500008900070040030002600001050000200000300004000010060,986731425714562389235489716563128947178945632492673851651894273827356194349217568
980700600500080000007006000400000032008070500000004060010300000005060900000002010,984731625562489173137526498471695832698273541253814769719348256325167984846952317
980700000760000500005000000040030020007400800000001004006800900000092010000040003,984725136762314598135986247641538729327469851598271364416853972873692415259147683
980700600750060000006000000800000040030007020009080500107050400040001080000470900,982713654754269318316845297875632149431597826269184573197358462643921785528476931
980760000500000400003005097700003059000500040000020001307100000050008073000300000,984761532572839416163245897741683259629517348835924761397152684256498173418376925
000000012000013040004200500006007105057000020180000700045700000600090000800001000,569874312728513649314269578436927185957138426182645793245786931671392854893451267
000000000000001023002040105000000060005400200030002007001004802090800001800050070,186235749549781623372946185217598364965473218438612957751364892694827531823159476
980700600500090000007006090600004003020300000005060800100002000006070500000000014,984731652562498137317526498691854273428317965735269841153942786846173529279685314
000000000000001023000450600001000007042005300650003200020004100106080000400000090,214367985567891423983452671391628547742915368658743219829574136136289754475136892
980700600700090050040300700070086000004030800000400070060800300000070002000001000,982754631736192458541368729273586194194237865658419273469825317815673942327941586
000000001000002030003040205000000060002400503070053010005004308300080000900500000,289375641457612839613948275534891762192467583876253914765124398321789456948536127
000000000000001002013040050000050600075400030800003000000500000051004070900070003,462935187598761342713248956139857624275496831846123795327519468651384279984672513
987600500600500900040080000700900300000020000000003010500006073006300059000000600,987632541632514987145789236714958362863127495259463718598246173426371859371895624
000000001002003040040050600000007508050040060900000000000200010010080006309700000,693478251572613849841952637264137598157849362938526174486295713715384926329761485
980760500500000400003005087300009075000600000007200000030006008000090002090000140,984763521576812493123945687361489275259637814847251369432176958618594732795328146
000000001002003040050060700000400030005080200200009007007800009068001000500070800,649728351172593648853164792786412935495387216231659487327845169968231574514976823
980700600500900070004050800300200090000006300000000001200007005039500000000020030,983712654562948173174653829341285796895176342627439581218397465739564218456821937
980700600500090040003002000200030000060900100009004005000100007000080016000009800,984751632526893741173462598218537469465928173739614285892146357347285916651379824
980700600706080050004000800890070300000900000000008002360007900000690001000030000,981754623726389154534126879895271346247963518613548792362417985478695231159832467
980760500500009000007000000400000030058030900009008700020000009005006800000080001,983764512516329487247851693462597138758132946139648725821475369395216874674983251
980700600500600400000050080700090054009500060000007900400900500003000092000001000,982714635531682479647359281716298354829543167354167928478926513163475892295831746
980700600700090000005004000800070300002001050000000001030060700008000002000100040,984713625723596418165824973816275394392641857457389261531462789648957132279138546
980700600700500900000098040600000500090030000000000092100050000070100006006009100,982741653714563928365298741638972514291435867457816392123657489579184236846329175
003050700000009000080100046200000300060004010007000000500020000090008001000900060,123456789456789132789132546218567394365294817947813625534621978692378451871945263
980700600750000040006090007800050006000400030000002100070080005000100000000003200,984715623753628941216394587832951476591467832647832159479286315325149768168573294
980700600705000080000040007630900008002070000000001000390600070000000306000000009,983712645745369182261548937637954218412876593859231764394625871128497356576183429
980700600706050000004608000300005060040000800000800009020080000003500070000030108,985712643716354982234698517378925461649173825152846739521487396893561274467239158
980760500700400800006008000400900300002000080000000001300070000059034700007500000,984763512715429863236158947461982375592317684873645291348276159159834726627591438
980760500700000090005009008570008060004300005000000000450006080000020100000000004,982764531713582496645139728571248963264397815398651247457916382836425179129873654
980700000600090700007065000400000032008500600000030000020001040009600800000000001,985714326614293785237865194461978532378542619592136478826351947149627853753489261
980700000600090700007065000400003020006900800000000004010000000009600500000020013,985734261634192758127865349491583627276941835853276194712359486349618572568427913
980700600750000090006000000040090000009600050000030000007900082005800960000002001,981753624753426198426189735548297316139648257672531849367915482215874963894362571
980700000700000900006050000040000030009800600000002001005600800000030002000001040,983716254751423986426958317642195738139874625578362491215649873894537162367281549
980700600700500090000060004800900030070002008010000000500000300008300705000090000,985743612764521893123869574852974136476132958319658427541287369298316745637495281
000000001000002030004350600000700000005060800079040500006000000840000900950080006,583496721697812435214357698468735219325961847179248563736529184841673952952184376
980700000650000700007060000040030090009500600000002001005900800000010020000004003,983725416652148739417369582541637298239581647768492351125973864374816925896254173
980700000600080700007005080400050003005900600000004000020003001009800500000010020,983746152654281739217395486462157893375928614891634275528473961139862547746519328
987600500400800600030000070800000040009400005000086900500900400000002000000000051,987631524421875693635249178856197342719423865243586917572918436164352789398764251
980700600705000040063050000300008070000300804800070500070002008000030050000800001,984713625715286943263954187341568279657329814829471536576142398198637452432895761
003400700050009000600030010200010600000000021000003008090005000004300000800070060,123456789457189236689732415238517694576948321941623578392865147764391852815274963
000000001000023004005600070000004100030000008500900060050700030600002000907000800,368479521179523684245618379796284153432165798581937462854791236613852947927346815
980700000600000700007050080040003002009400800000010040008600500000040000000002031,984726153652381794137954286841593672329467815765218349418639527273145968596872431
000000001000002030004050600000700080009010006020003009070800000600090100905000004,258936741196472538734158692361749285849215376527683419472861953683594127915327864
980760500700080090005009000570000060008070000004300800450007080000800200000010004,982764531713582496645139728571498362368271945294356817459627183136845279827913654
980700600750000090006000000040000003007400060005890070008600050000020100000004700,983751642751246398426938517149567823837412965265893471318679254674325189592184736
000001002000030040005600700008000003050800900600002005079000004080010050500900800,837451692261739548945628731728195463153864927694372185379586214486217359512943876
980700600750060080006000000407900050030004000008600030005800090000002001000000300,982745613754361289316289547467938152539124768128657934275813496643592871891476325
980700600700000000005080070500090080090004006003200100050030060000600002000001400,982715643714326958635489271526193784197854326843267195451932867379648512268571439
000000001001002000030010450000000006004107200300040800003050180100900000850000000,985473621471562938632819457218395746564187293397246815723654189146938572859721364
980700600700085090004000087860900030000020000000000000070300009041006300000000060,985742613713685492624139587862951734139427856457863921576318249241596378398274165
000000012000003004004010500001040050060300400700800900009030005030600000800007000,658794312127563894394218576281946753965371428743825961479132685532689147816457239
980700600500900040003050800600007000050600704000090000400500070020000005000001406,984732651512968347763154829649827513258613794371495268436589172127346985895271436
000000012000003004004010500002030006030007000800900000006040020270800000900300600,657498312128753964394216578712534896439687251865921437586149723273865149941372685
980700600700050000004009070400008090098030000002000001040007020000500300000010006,985721634713456982264389175457168293198235467632974851341697528876542319529813746
980700600700500400000083000600000094070900060050060700500400900090020000001000000,983714625716592438245683179638271594172945863459368712527436981894127356361859247
980760000540000000007005800700904500090050000000370000400030080070809400000000021,983761245546283719127495836731924568894156372265378194419532687672819453358647921
980700500760400900003080060600090075070600049000000000500900700000070002000001006,982716534765423981413589267641892375278635149359147628524968713196374852837251496
980700600500090000007006000400000000050300020008050700010004030005070800000200001,982741653563892147147536289471628395659317428328459716716984532295173864834265971
980760000750400000003085000500030720000600300000057008300009005070000100000000070,984762531752413689163985247598134726217698354436257918321879465875346192649521873
980700600700080000005090070800049003020800904000600100208000010060000000009060800,983715642742386591615492378871549263326871954594623187258934716167258439439167825
000000001001002030040010500000300060050070400600001002070008000405007800900040000,736854291581962734249713586814325967352679418697481352173298645465137829928546173
980700600700080090005004000300005800008340050000020003060000180003008002000010000,981752634734681295625934718346195827278346951519827463462573189193468572857219346
980700600005090040003005000400000009070200800000000030010070006000100080000062100,981743625725691348643825791438517269576239814192486537219378456367154982854962173
980700600500080070007006000090004030040000000005060800006090400000050700000002091,981743652562981374437526918698274135743815269125369847256197483319458726874632591
000000001000002030000040506001050400006000107080000090007460000090078000800003000,672395841548612739319847526721956483936284157485731692257469318193578264864123975
980700600500040000007008090700009030050200000003400100070005080000100006000000200,984731625512946873367528491746819532159263748823457169271695384438172956695384217
980760500500400900000050060800500700030000000000002001700000090054900000008070400,983761524516423987247859163829514736431687259675392841762145398154938672398276415
980700000600050800005000070400070030006900700000002004010030000009600500000007012,981726345627453891345189276452871639136945728798362154514238967279614583863597412
980760500700500800000040090800035006060087300000600000600300700090000000002000010,984761532726593841153248697847935126261487359539612478615329784398174265472856913
020400009400000200000070010005001000000060000800900300030800002080000400006005070,123456789457189236698372514265731948349568127871924365534817692782693451916245873
980700600504000000000080030790020800000807000000009003260008300005200000000060010,982753641534612978617984532793126854456837129128549763261478395375291486849365217
023000009007100030600000400070000100009200007500008000000005060030900001000040800,123456789457189236698327415276593148389214657541678392712835964834962571965741823
980760500700040900000009030500070600002006000000100008400000000090000700057090064,983762541725341986164589237531478629872936415649125378416257893398614752257893164
980700600005040000000900030600000080030000900004070002040010500007002000000407001,983751624165243798472986135621395487738124956594678312246819573317562849859437261
980700600700050080004000000690400008003006940000002700460800090000001000000000006,982714653716253489354968217691475328273186945548392761465837192839621574127549836
000000000000001002003040560000000000045700000600080450050030680306000010800009305,724596138568371942913248567189654273245713896637982451452137689396825714871469325
980700600500900070000065008700400030020001000005000004300049005000500300000070040,981724653546938271273165498718496532429351786635287914367849125894512367152673849
000000001000002034003014500000200000001065003070000650006053040500800000900000300,647538291159672834283914576365249187891765423472381659726153948534896712918427365
980700600700050080004008007800003004049200000030000010090007003000100500000060020,985731642723456981614928357857613294149275836236894715492587163368142579571369428
980700600705600400060050080600400900000060043000002000100000064079000100000100000,982743651715628439364951287638415972291867543547392816153289764479536128826174395
980700600005090070000608000500000040090040007004000903200100700050002001009070030,981734652365291874472658319538927146196843527724516983243189765857362491619475238
980700600700050000004008030400003079090000002003000000000340700000200104000007080,982731645736459821154628937421863579897514362563972418218345796379286154645197283
980700600500900400003000080700050006006090500000600074400500700000002000000000001,984731652512986437673245189749158326236497518851623974428519763197362845365874291
980700600007065090000000400600079050070000003005200000050080060006002000000100000,984721635327465198561398427613879254279654813845213976452987361136542789798136542
980760500700004080003080000200800400050040070000005001070400060009000300000010002,981763524725194683463582917296871435158349276347625891572438169619257348834916752
000000012000003004001024500000030600002016005670000000004060050010800000900300001,457698312268153794391724586149537628832916475675482139784261953513849267926375841
000000001000002003004050060006200300070060050805900000007001005040009000500080040,752836491168492573394157862416275389279368154835914627987641235643529718521783946
980760500700000090006500400030000008007600200000010070002076004000400000000025700,984761523725348196316592487139257648547683219268914375852176934671439852493825761
980700600700090080050400700400500060070000058000070400040600800003000000000002010,984721635762395184351468729419583267276914358538276491145639872823157946697842513
980760500500400900003000080400500700060000000000020051200009005000200079000040200,981763524527418936643952187432591768165874392798326451276139845314285679859647213
980700600750060080006000000400300000008050700005080903020600000009570800000001090,981743625752169384346825179497316258638952741215487963523698417169574832874231596
000000001002003000010045060000000010040017600300806004009000150050070006100500700,536798241492163875817245963628459317945317628371826594789634152253971486164582739
980700600005060040000000009700008300030000000002040060001400000000206010000010405,984731652315962847267584139756128394438695271192347568521473986849256713673819425
980700600700000050004080007400070003090000020003001500040030009000600000000002010,982753641736419852154286397421875963597364128863921574645137289219648735378592416
980700600750000090006090000400600000005900060000032004030001000007800050000000102,984725631752163498316498527493687215275914863861532974638251749127849356549376182
980700600700800500004030000600900700020000000000001060500097006000600050000080900,981754632736829541254136897613948725427563189895271364548397216379612458162485973
980700600700900085006084000400500003020001400000047000300079040000050007000000300,982715634734962185156384792471596823529831476863247519315679248248153967697428351
900800700080060000005004000800030600070000020004002001030070900000001002000000050,923815746487263519165794238812437695576189423394652871231576984758941362649328157
980700600750060090006000000408050900030000004007030860005080700000300020000001080,983712645754863291126495378418256937632978154597134862245689713861347529379521486
980700600700090050004000000690070300007803000000009020360000900040060070001000000,982745631736291854154386792695472318427813569813659427368127945249568173571934286
980700600750000090006000000400030002005800060000004300010080000007900080000027001,982745613754361298136298745471639852395872164628154379513486927247913586869527431
000000001002003040050460000000300060006020000400000702003007020084600070200900800,647298351812753649359461287125379468796824513438516792563187924984632175271945836
000001002000030040005200600002007000040080020180500030008002090090000003200090400,874961352629735148315248679952317864743689521186524937438152796591476283267893415
000001002000030040001500300006750020040003500500000080010002400060000200900060005,693471852852936741471528396186754923249683517537219684715392468368145279924867135
980700605500900087000050400630000008002000500000001000300009000060075003005300800,983742615514963287276158439631594728842637591759821364327489156168275943495316872
980700000600000700007000085040030002006400500000001040008900600000040030000002001,984725163652318794137694285841536972326479518579281346418953627265147839793862451
980760500700008000000500000600040000005009600000000030210900000060007900009005800,982763541751428396436591278693842157145379682827156439218934765564287913379615824
980260500700000080052000600800003000020490000000800001200008400040900058000040006,981264573764539182352187694816723945523491867479856231235678419647912358198345726
000000001000023040002100500006000007030080090700500100007600002040008000800090000,479856321518723649362149578286931457135487296794562183957614832643278915821395764
980700600500400080003098007700080000030050008000203000300079005050300000007000010,984725631571436289263198547725681394436957128198243756312879465659314872847562913
980760500700800060006005000040000003009370050000000200008650070000100000000003105,983762514752841369416935827841526793269378451375419286138654972524197638697283145
980700600700000000005080070400090060000300200000006001070050090004001006000200300,982734615746519823315682974423195768861347259597826431678453192234971586159268347
000000001000002000003040050000006700004080030075039080009800503050090008400000090,547963821896512374123748956382456719914287635675139482269871543751394268438625197
980760000500000800004000070043800060000040280000006003016080030008301000000000000,981765324537492816624138579243857961165943287879216453416589732798321645352674198
980700600500480000007009080700005030003200006000040001070004090009100400000000002,984731625532486917167529384741865239893217546625943871278654193359172468416398752
000000001001002030040010560004050170050000080700900000006100008010004003400060700,275693841681542937943718562834256179159437286762981354396175428517824693428369715
980700600500090070007006000600005004040030500000600090200000300050002001006800050,982741635564398172137256489623985714849137526715624893271569348358472961496813257
000000001000002030004050600006780000070040500900001000008600700300000090700000002,589436271617892435234157689426785913871349526953261847198623754362574198745918362
980700600500900700007060000700040050050800300008000067300000020090001000005300800,983712645516934782247568139769143258452876391138259467371485926894621573625397814
000000001002003040050460000000007000007000803260000070006002087008046030900700000,489275361672193548351468792895327614147659823263814975516932487728546139934781256
980700000600000700007080050400003002005900400000040010006500800000020040000001003,982715364651432789347689251468153972215967438793248516136594827879326145524871693
987650400400300900000000080600900300020000000000007001500000040006500030000096500,987652413415378962263149785648921357721835694359467821592783146876514239134296578
980700600750400000003080070800070090000200006000008001300100000070050030000004200,981725643756493812243681975812576394437219586569348721328167459674952138195834267
980700600705000090006050000850900006000040030000000980370500060002000000000001007,984713652715286394236459718851932476697148235423675981378524169162897543549361827
980700600500600700000080040600900500009003007000020000100007050090100076000090100,984712635521634798367589241643971582259863417718425963136247859492158376875396124
000000001002003040040050603000010000030700405200004080003600000020009030908000700,395426871682173549147958623479815362836792415251364987513647298724589136968231754
000000001000012034001300500003600005070020600800090000004230050090007000200080000,328459761659712834741368592913674285475823619862591473184236957596147328237985146
980700600750000090006000000400000003009600070005800060008900056000086009000020100,984751632751263894236498517462517983819632475375849261128974356543186729697325148
980700600500400090006080003700002080050000000008090300600004100020000006001060030,984723651537416298216985473769132584352648719148597362693854127825371946471269835
980700600500080000007006000400003000006070900000000042010007090005090800000200031,982741653563982174147356289491523768326478915758619342214837596635194827879265431
987650400600800900030000000800400600020006000006005070100040060000100049000008100,987651423642837915531924786813479652725316894496285371159743268378162549264598137
000000000001002034020350600000070000030800006100003028004000000010009042900020800,346918257581762934729354681865271493432895176197643528254187369618539742973426815
980700000700060000005008700500004900004030020000600001050006800000100030000020006,986752314743961258215348769567214983194835627832679541351496872629187435478523196
980700600700850400005003000800400900029000000000000010600070040098000700070900006,983714625716852493245693178857431962129567384364289517632175849498326751571948236
000000001000002030004050600006007010040060700700800020065008000090000003400070900,573986241689412537214753689926537814348261795751849326165398472897624153432175968
005090000670500000800000600400000030060002001008900700006700500000010004000003020,345196278671528349892437615417865932569372481238941756126784593753219864984653127
980760500700040600060008030600090700050207000000000001500409006007000900000000005,983762514725341698164958237648195723351287469279634851512479386837516942496823175
980700600750060000006009000607080500040003000005970400008090700000200010000000004,982731645754862193136459278697184532841523967325976481418395726563247819279618354
987600500600800900043000000700500800020080010008060000070900080000050700000006009,987624531612835974543791268764512893325489617198367452276943185439158726851276349
980700600750060090006000000400030000007800060000000002070080001009600050008901070,984715623751362894326498517465237189217849365893156742672584931149673258538921476
980700600700000095004090000500003040070800200000000003200100007010087000000006100,985742631726318495134695782561273849473859216892461573258134967619587324347926158
000000001002003045040060370000086000060300780200007000004030000020008430900400000,378945261612873945549162378497286513165394782283517694854739126721658439936421857
020000009000100030800007500000608090004500000600070100500700800040005020030010000,123456789457189236869237514271648395394521678685973142512794863748365921936812457
980700600750400000003090070500070038030000200000004100070050080000100706000000002,982715643756483921413692875569271438134869257827534169271956384345128796698347512
980700600500090000006008040790060800005000000000007003020000700009600001000200096,984712635537496128216358947793564812865123479142987563621839754379645281458271396
000000000000001023004250600000610500001000040050000070040160200102008000600004009,728436951596781423314259687487613592261975348953842176849167235132598764675324819
000000001002003040010450002000060100000307004830010070003700400090000013100600000,349872651652193847718456392427965138961387524835214976583721469296548713174639285
980700600500096040000800500600300087030008050000060300206000030050600700000010000,982745613573196248164832579629351487437928156815467392296574831351689724748213965
980700000600000700007095000040030000005800900000002010006500800000040020000001003,981726435652384791437195682148639257325817964769452318216573849573948126894261573
980700600700600500000080040600030090000900050000067300500300900090002000001000000,984715632712643589356289147675431298143928756829567314568374921497152863231896475
980700600500090000007006000400007030008050700000200001009070800000100040000003002,983742615561398274247516398412867539398451726675239481129674853836125947754983162
000000000000001002003040050000000060005600307060030504080900000097060040106050070,741295683658371492923846751372514968415689327869732514584927136297163845136458279
980700600750080040003009087500003096000200000000060000300010008070008035000000400,982741653756382149413659287524173896867295314139864572345916728671428935298537461
980700600750060090006000000040090500005000906000004073009080700000007020000001009,984713652752468391316529487247396518835172946691854273129685734468937125573241869
980700600750040000003009070500007090030200000000100006090003080005400000000010200,984731652751642839263859174512367498639284517847195326496523781125478963378916245
987600000540030900000000080400020500000100060000007001200003000095000300004090002,987642135546831927123579684431926578879154263652387491218463759795218346364795812
