hard,solutions
000000000006700009020016400040000900080130000000000025017900004000080060003020000,174293856356748219928516473741652938582139647639874125217965384495381762863427591
000000410900200000300050000048007000000000062010000000600500003070000800000090000,827639415954218637361754928248167359793485162516923784689571243175342896432896571
000600708000000000040201000000000050500700806830006001700500030000009000062800000,391645728285397164647281395176428953529713846834956271718562439453179682962834517
100500300070020000000000020000380170000007005005100600000006800020010060039800000,142569387873421956956738421264385179381697245795142638417256893528913764639874512
480300000000000071020000000705000060000200800000000000001076000300000400000050000,487312695593684271126597384735849162914265837268731549851476923379128456642953718
718002060000000004500070000290003600000009050000400008300700805000010090009208000,718942563926385174534671289297853641483169752165427938341796825872514396659238417
002009060040001000006030400000020000009700003003000105000000680300507000400100000,132459768845671392976238451514823976629715843783946125251394687398567214467182539
015200000000000086004000000000040100900000030000010000600809000370000000000000500,815264379293175486764398215586943127921587634437612958652839741379451862148726593
020006000007580000005000034008000003001735080000900000000800000000001750200003010,824316597397584621165279834958162473641735289732948165519827346483691752276453918
008060000000009000360012000007000051035000009100080002000003400950601003000000090,528367914741859236369412578287934651435126789196785342812593467954671823673248195
002005600047001000000008020010000049084000032009000000000000000300950010000012503,132495687847261395965738421513826749684579132729143856251387964376954218498612573
000001030860000000003000009005600003020510890090000006000004071000050020019700000,954871632862935147173426589485692713326517894791348256538264971647159328219783465
004000006900700800086004050009003070000800200208006040010008000005000009000200000,724581396953762814186394752569423178341879265278156943612948537835617429497235681
050040800060500009000000000000000100000230007001007002004090000037600005008700020,752349816863512479419876253276985134945231687381467592524193768137628945698754321
000000801700200000000506000000700050010000300080000000500000020030080000600040000,253479861761238594894516732326791458915824376487653219548167923132985647679342185
002006000000000031070280500500070000000010003008002600050004700300000090407000000,142356987865749231973281546514673829629815473738492615251934768386527194497168352
000000092037000000040000000800060100000004300000009000200050006000100740000800000,586371492937425618142698573829763154751284369463519287214957836698132745375846921
090000700270400900804300000000571306000000080000009000007030100000064000060000005,196258734273416958854397621928571346741623589635849217487935162512764893369182475
002008400070090000900050007004100060000002000018005000000000030050000006400607902,162378495875496321943251687724183569539762814618945273296514738357829146481637952
000000800020709000900008710804000000006040005500003060070500000300006002000900001,763451829128769543945328716814695237236147985597283164471532698359816472682974351
000070940070090005300005070087400100463080000000007080800700000700000028050268000,215876943678394215349125876587432169463981752192657384826743591734519628951268437
204009000000000801600700000000200060080030000050000090000400700300000500100000000,274819653593642871618753942731298465986534127452167398865421739327986514149375286
000005340384900000000000000015030900000000102000020080000080013907000000000600050,769215348384967521152348697215834976478596132693721485526489713937152864841673259
700000108010090030040005000006400000001800390000600801020500000000000700000043050,795364128612798534348215967986431275451827396237659841123576489564982713879143652
000050001100000070060000080000004000009010300000596020080062007007000000305070200,872459631154683972963721485216834759549217368738596124481362597627945813395178246
000080050930000700000601002698040500000000040500000208400020070069000000052000900,127389456936254781845671392698142537273568149514793268481925673369417825752836914
100700600040090000007403200000100000000000007005038410203040050000000306079000000,132785694846291573957463281328174965461529837795638412213846759584917326679352148
000005040807000000005000001030690002000023000004000009002000903010070004090400050,163985247827341596945267831531694782689723415274158369452816973318579624796432158
005000400708000003000060001000005020000730010100020800004002006000400009302070000,915387462768241953423569781846915327259738614137624895574892136681453279392176548
003000010000094000900020000000700603450000000000000080096000200000500400000100000,243657819761894532985321746129748653458936127637215984596483271312579468874162395
000450020102000004009000000007000310001205900000000008000007006008090100390100000,836451729152879634749623581567984312481235967923716458215347896678592143394168275
100000090000301004000060000000806709069000000780000400400003057500017600000004800,146275398872391564953468271214856739369742185785139426421683957538917642697524813
040000000000001200005680070057000003098500000000009065000042080000000700003000050,841927536736451298925683174657814923298536417314279865569742381182365749473198652
000070000900000020010002907000001680360040010000500000080200000030007004100060850,248975361976134528513682947754321689369748215821596473485219736632857194197463852
206090000000000084700000000080400000015000000000007600900000200000300005000100030,246798153591236784738541926687413592415962378329857641953684217174329865862175439
000100400053006700008000500030040000205003068000000000080000007092000053071090000,927158436453926781168374529736849215245713968819562374584231697692487153371695842
003050400700060000050800060500003004010070080200400007040008050000040009006010200,863951472721364895459827361597183624614275983238496517942738156185642739376519248
000030901028090000700500000080000000504900000910050070000000604000600000300070050,465732981128496735739581462683127549574968213912354876257813694891645327346279158
000400620016070000000008000000200008004000507500300000000000000400009080008060130,857431629216975843943628751679254318324186597581397462162843975435719286798562134
000000000900000204645000000016002003000900702000008060000500010007300000300009506,273894651981675234645213897816752943534961782792438165469527318157386429328149576
904005000250600100310000008070009000400260000001470000700000002000300806040000090,964815237258637149317924658872159364495263781631478925783596412529341876146782593
003004002000060080000100697180400000007500000000071000230800400000000000001000578,863794152719265384524183697186439725347528916952671843235817469478956231691342578
047000000000050020000010000000300709800000000000400000000703600510000080200000000,147239568398657421652814973421368759839572146765491832984723615513946287276185394
000020000906070008800000040000060400600000009012400030000300080008000071000058900,475823196936174258821695743389561427654237819712489635297316584568942371143758962
000900007000010380000500200807060009000100700004000005010080000320000060600000000,283946517596217384741538296857362149962154738134879625415683972328795461679421853
062000005000040800800021000670000030001073000300100048000700906000005003290000000,162387495937546821854921367679854132481273659325169748548732916716495283293618574
000002080070600000010000092000026309900700000008015600000061040000000003500097000,395172486872649135614583792451826379926734851738915624289361547147258963563497218
000309070800400000100000000200500600030000040000010000500000800000020100000700009,465389271827451396193267458278594613631872945954613782549136827786925134312748569
820000007004010000000009050000000390010450000208030000070004006000005000100200840,829546137754318269631729458547862391913457682268931574375184926482695713196273845
000600803050010004009000100006080000090067300500000700000009000401032600030000002,217654893658913274349728165726385941194267358583491726862149537471532689935876412
690000200000700040000000000007304000500000601000800000000500830200090000000010000,698435217351726948742189365817364529534972681926851473169547832273698154485213796
100600000000700000074001300730000018008900000000000260000050020000820005095300000,153648792926735481874291356732564918618972543549183267381457629467829135295316874
100000000000005000204630080490300006000070003000500020709060000020048100000000062,185427639936185274274639581497312856562874913318596427759261348623748195841953762
047600050803000002000009000000805006000100000602400000078000510006000040090004007,947628351863751492125349678734895126589162734612473985478236519256917843391584267
020006000050007200060081000010005300008090000009000000400600008000000713700000000,123456897854937261967281435216745389378192654549368172431679528695824713782513946
000700350601009000000380000070030000000000006509004080056000904200000005300000010,928746351631529478745381692172638549483957126569214783856172934217493865394865217
060501090100090053900007000040800070000000508081705030000050200000000000076008000,863521794127496853954387621645839172739142568281765439498653217512974386376218945
000000010231600009900000070020090000000401006100200500008000000300080900640900002,874529613231678459965314278426895731759431826183267594598142367312786945647953182
002300580003600900900000000215000000036000008000100200000910074570040000000800000,142379586853621947967458321215783469436592718789164235328915674571246893694837152
304100080000206030080000900008000650900000000000065003000003007400700020020008000,374159286195286734682374915738412659956837142241965873819523467463791528527648391
000000003100000070006500910007801060004050092000400000068004000410900050079080000,845719623193246578726538914237891465684357192951462387568124739412973856379685241
007008060100050008000600000700060035004007000090200000050400020070000300000016040,927348561163752498845691273782164935514937682396285714658473129471829356239516847
000000401800200000000607000000800060040000300010000000600000020050010000700030000,265389471874251693193647852327894165946125387518763249631578924452916738789432516
034200050000087000010000000002400030050000200600000000000300001200000700800000000,734296158526187493918543672182475936357961284649832517475329861293618745861754329
050040300200000070000000000000602080031000000000700000600200000000000403000010500,156847392284193675379526148495632781731489256862751934643275819517968423928314567
010000082600030000000000000009000740300802000000100000400060500000000900020000000,914675382652438179837921456289356741371842695546197238498263517165784923723519864
000300086007600100000050004006010000504000302090040700200030600001005400430009000,159374286847692153623158974786213549514987362392546718278431695961825437435769821
040200008001050040200800700008000097000600300095700000000000060704010002000003100,543267918871359246269841753628135497417692385395784621132478569754916832986523174
007480300004065000000000906080000000100050600005048070000000020070000000390170000,627489315914365287853721946786913452149257638235648179561894723472536891398172564
100000000040059000065300004200600047070040006000005800000003020002007005000000610,123476598847259361965381274251638947378942156496715832514863729632197485789524613
490060053000000070106000000000000200900004010007005080030708000010090000000020400,492867153385412679176953842841679235953284716627135984239748561714596328568321497
580000000040005208000902000900003065000490020000050001000360000054000700600000000,582741693749635218316982574928173465165498327473256981897364152254819736631527849
150300000070040200004072000008000000000900108010080790000003800000000000600007423,152398647973641285864572931598714362247936158316285794725463819431829576689157423
500000000000603020094510000940300007000000000100006008000032790080901000000000003,536289471817643529294517836942358617678194352153726948461832795385971264729465183
900080302030600700140200006000900000026034000000020000093047005601000007000000003,967481352832659741145273896378915264526834179419726538293147685651398427784562913
500400800000090010002001005600300400050070000004000008300600700060000080008002001,517463829846295317932781645681359472253874196794126538329618754165947283478532961
000603780000000501000000030080050090590040200046000000009800015000000000028010070,152693784963784521874521936381256497597148263246937158439872615715369842628415379
340600000002000000070030510000005000030010070000400000028050060000000100000007032,345691728812574693679832514281765349534918276967423851128359467793246185456187932
401060000300000200000000800150200000600000010000900000020708000000000043070000000,491862375387195264265374891159236487632487519748951632923748156816529743574613928
000080001000000000000009470409000760600000003300000100080700000004016030010004027,967482351845371296132569478459138762621947583378625149286753914794216835513894627
020060400000005080000700030308009000000000201570000000040010000000200000800000000,923168475167435982485792136318529647694873251572641893249317568756284319831956724
500700000000030070008005003600100400080020090009008001000400300060090040002006009,536712984291834576478965123623179458184523697759648231915487362367291845842356719
090004000010600040000090007000005000400001520057000800008030000000560010070008603,792154386815673942643892157981325764436781529257946831168439275329567418574218693
000000801600200000000705000000600020010000300080000000200000070040080000500030000,724369851651248793893715642375691428912874365486523917238456179147982536569137284
000007000008050000060000475000020000030090640094000300050000060000800901007106000,523417896478659123169283475716324589835791642294568317351942768642875931987136254
000580600000020000974000000016000800040900070500000000000060008050400010002090400,123589647865724931974631582216347859348952176597816324431265798659478213782193465
050000460000090000003080200000051000001340580046000000000100000400000809700000010,259713468184692375673485291837251946921346587546978123368129754412567839795834612
092300000000080100000000000107040000000000065800000000060502000400000700000900000,792351648543786129681429537157648293924137865836295471368572914419863752275914386
000030080000400001005081000010000900300000260007020000000000009002905014700600850,124539786873462591965781423216357948358194267497826135531248679682975314749613852
080000100700140200400000000000000503040070008006401000000060000000000805053002001,389627154765148239421935786917286543542379618836451927178564392294713865653892471
100000900002700000000340620010050700007000003590070008001000060040000000700609300,134562987862791435975348621213854796487916253596273148321487569649135872758629314
030040980060030700900000002500090000600403010000800000001000007000900000007050203,132746985865239741974581632513692478628473519749815326251364897386927154497158263
507000030000061000108000000620040000000700080000000000010000604300500000000000200,567492138239861745148375926623148579951736482874259361712983654396524817485617293
070001000920080000064009205200000900090006010007000800000800600000000050400005120,875621394923584761164739285246158973398476512517293846751842639632917458489365127
008000020704000080100900600070060500000003069020000740006500003080004000000000000,568341927794256381132987654971468532845723169623195748416572893389614275257839416
019000050400200000000000000000091000000050060700000300000300407061000000000000200,819437652436285179527169843643891725182753964795642381958326417261974538374518296
000007000070008456010004003260009000801000005004010800000000020000496000040070500,452367918379128456618954273265789341891243765734615892987531624523496187146872539
375090200200001300100000000000005720080007001063000000000002000904000050000800070,375496218248571369196238547419685723582347691763129485857962134924713856631854972
100007860007008010800200009000000002400010000009005000608000000000050900000009304,124597863937648215856231749513786492482913657769425138698374521341852976275169384
000000820018036000007000000003401000600070089000000002800040760094050000000000040,546917823918236574327584196283491657651372489479865312832149765794658231165723948
140300700800000000060001000010700020304805090000000010406000800005003100000402000,142398756853276941967541283618739425324815697579624318496157832285963174731482569
700000300100050900400600001000009800264000000000700050600008000002060090030040002,786192345123854967459637281375419826264583179918726453691278534542361798837945612
000390000080006000000140700100000470000500006900020080050000300320080004701000000,217395648584276931693148752132869475478531296965724183859412367326987514741653829
000680090000000025904000800201965000000000003000070000310000000000000050709102030,152687394873491625964523871231965748547218963698374512315746289426839157789152436
600302000040000010000000000702600000000000054300000000080150000000040200000000700,615382479943765812827491536752634198168279354394518627286157943579843261431926785
040500000800090030076020000014600000000009007000003600001004050060000003007100200,143587962852496731976321584214675398635819427789243615321764859468952173597138246
896040000000000702000900060018009024600300080030010000000400200300006000005030010,896742153154683792273951468718569324649327581532814679981475236327196845465238917
000010059400050800050700000000590080010203000034000000003800000000000607072900010,367418259491352876258769143726591384819243765534687921143876592985124637672935418
070600400902000071000020000000309008300400007000060200701900500093005000500040000,175693482962584371834721965257319648386452197419867253741938526693275814528146739
504000060000021000300000000270090008000500030000000000010000709600400000000000200,524987163867321594391654872276193458148562937953748621415236789682479315739815246
700004608000060050050038000000000807501047000009010000000072106420000000000000030,793154628148269753652738941364925817581647392279813465935472186426381579817596234
009200004000001003060800520700000000003900000580030940004100000650000800000005000,839256174275491683461873529796514238143982765582637941924168357657349812318725496
206953000000002000080000030000009000000300100053040070102000000008000001000400650,276953814435812769981764235614279583729385146853146972162538497548697321397421658
004708000008000002000600100300054007000009000009000500087000030000013004020000060,214738659678591342935642178362154897851379426749826513487965231596213784123487965
000000000057240009800009470009003000500900120003010900060000250000560000070000006,946731582157248639832659471719423865584976123623815947461397258398562714275184396
020000074000006080006040900300000000009800000500019000010500032040200000000400001,821935674495726183736148925382674519169852347574319268618597432943281756257463891
000487000050900000007000200201004090004000603090005000300000020008700030060010800,132487965856921347947536281271364598584192673693875412315648729428759136769213854
002000000900040000000671000000008000000064307000053060430800020680000050700000010,162389574973542681854671932396718245518264397247953168431895726689127453725436819
000050000009130800106020000090000006730900000000400001400000000000003600000000352,348659217279134865156728493591382746734916528682475931423567189815293674967841352
000300250000040030100000000038000020000060004005000000020800000000500700600000100,846397251572641839193285476438159627219763584765428913921874365384516792657932148
000900000085000600400200000000006003007000000020438570000007901000000805390004000,762981354985743612413265798849576123537192486126438579658327941274619835391854267
040701000010000090009080700506000030100006000000020800008000004050030020070500009,345791286817265493269384751586479132123856947794123865938612574451937628672548319
000070080070020001006000500300900800000007004000010260001058000090000300500000610,124573986875629431936481527312946875658237194749815263261358749497162358583794612
000030002700400000030000090060020000800000700000000100400701000000600035000008000,681937542792485316534216897367124958819563724245879163423751689178692435956348271
100000090065009000000630002206047005008350020000000004009000108000900000750000400,123485796865729341974631582296147835418356927537298614349562178681974253752813469
030080004000000360060001002003002000000038150008000020200064009086200000070000000,132786594847529361965341872513672948624938157798415623251864739386297415479153286
000601300850000000000000400000070052301000000000000080020000070000100600000900000,247651398856349217193728465964873152381295746572416983629534871435187629718962534
600003800000020007009500000960180000700000000080000049000000000302095000100600205,627913854531428967849567321964182573715349682283756149456231798372895416198674235
002000000100490205040000090080001400006300007500000060600080300000700106300000050,962815734137496285845273691783651429496328517521947863619584372258739146374162958
000060000610009000200001050080000934007000006003000200000500000050800007900046000,735468192618259743249731658182675934497123586563984271824517369356892417971346825
600030000020000007000050800301000900000204000000700000800000590000100060040000000,657832419428961357193457826371685942589214673264793185812376594735149268946528731
020000000000600003074080000000003002080040010600500000000010780500009000000000040,126437958895621473374985126457193862983246517612578394269314785548769231731852649
801000000070010004500608900000063020000100000000700610080000000010320070300500000,891234756673915284542678931159863427467152893238749615785491362914326578326587149
007000035010040080000300100500001800000000002026000400000080000800765090070139000,487912635213546987965378124534621879198457362726893451359284716841765293672139548
000000000046050900050401060010700000030005800708063000001000090000000402000027056,123679584846352971957481263512748639634915827798263145261534798375896412489127356
350600000002000000090050480000005000060010090000400000018060050000000700000007032,357684219482139675196752483871925346264318597539476821718263954923541768645897132
150000002000000630080000001304069000700023000000000000200070090000800700000000340,153694872927185634486237951314569287768423519592718463245376198639841725871952346
940000070002007600000021000070800005509000860003600000090700100700904008000000006,945386271132597684867421953674819325519243867283675419396758142721964538458132796
900020700040060000000080300008000020000090000510007000001075006000000000067000082,985423761143769258672581349798356124234198675516247893421875936859632417367914582
800001000000408003060050201000007900019005004200080000508000302030000008020030700,873261549152498673964753281386147925719325864245986137598674312637512498421839756
020000000000053009000120580900000036000080010000200700708006000309000005040000060,527698341184753629693124587952471836476385912831269754718546293369812475245937168
100400000000002030070080000500700008600005009040006000000030000000900105097008063,123469587864572931975381426512793648638245719749816352251637894386924175497158263
805000002000901000300000000060700400200050000000000060000380000010000700040000090,895476132426931857371528946569713428284659371137842569952387614613294785748165293
030600700000025000010000000209000080000400030500000000800790000000000406000000100,435689712798125364612347859249513687186472935573968241861794523327851496954236178
047020000800001000030000902000005000600810050000040000070000304000900010400270800,947326581852491673136587942284735169693812457715649238579168324328954716461273895
100600000035014060000000002008003020020000093010020500469300008000050000800000700,182639475735214869694785312948563127527148693316927584469371258273856941851492736
900700300050020010007000009300600700060050030002008006100400600040060080006003004,924715368653829417817346529381694752469257831572138946138472695745961283296583174
080030060900600407000090005005000000062700000009000084020000070400070003000201000,287435961951628437634197825345869712862714359179352684526943178418576293793281546
000040000014000006002903000200070090090000500605001003500000720006000001000007030,753648912914725386862913457238576194197432568645891273581364729376259841429187635
000001600000005008200080903030102000500003000000740300014000000006000409007000060,785931624693425178241687953438152796579863241162749385814296537326578419957314862
600000000000050030031000200007019060080506400000008000050040071000602040000000000,672394158894251736531867294327419865189536427465728913258943671713682549946175382
000000800009008520400090000000500060100604003700002000063000000000000039000000107,621357894379148526485296371948531762152674983736982415563719248817425639294863157
203000000000000008000504060901000000000040006530900080000030000000107604057090100,263819745495763218178524963941658327782341596536972481614235879329187654857496132
008050000650010004000000107000004709002000000030000800060300000800007500090062000,418753296657219384329486157186524739572938641934671825261345978843197562795862413
503090000000000801200000000400020050010800000060700000000407600000000030900000000,583291476694573821271684395439126758712845963865739142328457619157968234946312587
150004700800000000004700000200800005000000208501060000010003009000400300039058010,152394786873526941964781532246837195397145268581962473415673829628419357739258614
002100000084600005003094000020000004000000003000009870800003001900010080030040500,692157438184632795573894612729386154468571923315429876857963241946215387231748569
000300180026000000000900000047020000000500900000070000000064020300000500100000000,479352186826417395513986247947823651638541972251679438795164823362798514184235769
040070000703000092800001400067200009900100000001007054000300000400005080000000501,149572638753846192826931475567284319984153726231697854695318247412765983378429561
080000009000100600000709005060500000420030800000207000590000340001000020000040000,286453719975128634314769285763584192429631857158297463597812346641375928832946571
050090000001200000006007308000020004000980005300000910700000600040800100108070000,453698271871243596926157348597321864612984735384765912735412689249836157168579423
020400009400180000000360050000006300300940500000008010000000040802000000960000007,123457689456189273789362451241576398378941526695238714517693842832714965964825137
002008000003700400900005001500002009604000800000100000200004000000910600090000007,142398576853761492967245381518432769624579813739186245271654938385917624496823157
008500060000000000900018400000020000807140002140800650600003000030080000000207100,218574963354962781976318425593726814867145392142839657621493578735681249489257136
000030082401000000000000000000406500080000030000700000000500700600000400030020000,957134682421869357863275941392416578786952134145783296219548763678391425534627819
800010700000040000401009500002000800000900000003086090008000000000603000070500036,826315749597842613431769528912437865684951372753286194368194257245673981179528436
805000002000901000300000000060700400200050000000000060000380000040000700010000090,895476132426931857371825946569713428284659371137248569952387614643192785718564293
807500000000090600400000000060000209500700000000400300030020000001000080000000010,897536124312894657456271938164385279523769841978412365735128496641953782289647513
020009080000000290005000400000070300307100000400000000000006900690004032700030506,124369785863547291975281463216478359387195624459623178532816947691754832748932516
001000080000200500000600000000041030620000700000000009270800000000030004500000000,361457982497218563852693417785941236629385741134726859273864195918532674546179328
600900200300000600082076000050090080001000000000720905000030000020004007508000002,674915238315842679982376514257493186491658723863721945746239851129584367538167492
600100080053000000000000040000800060090000700002400000000070309000020500100000000,679143285453268197281759643715832964894516732362497851528674319946321578137985426
003000000470200008060005009007090810040000050005100000000087000000300004080400200,593846721471239568862715349627594813148673952935128476214987635759362184386451297
000041000900500081070009600000400000300600140080100003000000835790000000002000010,865741392924536781173289654216493578357628149489157263641972835798315426532864917
009006300072000000000017005100300900000000008608400001060000000001020000903000450,819256374572843169346917285157382946294671538638495721465739812781524693923168457
300080000000700005100000000000000360002004000070000000000060130045200000000000800,354186927298743615167952483481527369932614578576398241729865134845231796613479852
800030000000000006000062580500900010000070903009000260400009050090000800205800000,867531492152498376934762581523946718618275943749183265486329157391657824275814639
008204001600050009001000000000003700800600200005002030000000003054000070200905008,798264351623751489541398627412583796837649215965172834189427563354816972276935148
800000002400030000000050010001000560000000900000700000000804007060000300090200000,859147632416932785237658419371429568642385971985716243523864197768591324194273856
000010000016007090050020060000009400000700000042000005280000003005060000300400800,923614587816537294754928361178259436539746128642381975287195643495863712361472859
040206070001000000000034000010020500270809010080000000030050700000000008900000061,843296175621785934597134826416327589275849613389561247134658792762913458958472361
003400000000700030700001506200008007000940000000000900600000250805302001000600008,123456789456789132789231546294568317361947825578123964617894253845372691932615478
000097000800300001000860300001600090000902603500000000302000407050700800700000000,123497586864325971975861324231648795487952613596173248312589467659714832748236159
009000007600200800000305900000610020064000000900000000001040080000500400803000006,529864137637291845418375962385619724164782359972453618751946283296538471843127596
023006000006700003080000500000090000000800040000237905500900302000002008070000050,123456789456789123789123564215694837397815246864237915548961372631572498972348651
800000500000002000090070000004000978032000000100090020001080094050000600009600000,826139547713452869495876132564213978932768451187594326671385294258947613349621785
020058003000000000905000600210090000000700004400010060530040020602000035090000010,124658793863279541975431682216594378389762154457813269531946827642187935798325416
402100000050000078000300000070050006000000100000400000000067050200000400300000000,432178569951624378786395214173952846549786132628413795814267953267539481395841627
400000530810002600000030000050900000000000004001800360002010000008000200090060008,469187532813542679275639841354926187786351924921874365532418796648795213197263458
800000302600035000009000000000002609000070001050000030000908206020750000000003100,845197362617235498239486517781342659364579821952861734573918246126754983498623175
107002590400080700002000000540100000080700600000000940000070000065009400300000000,137462598456981732892357164543196287289743615671528943918274356765839421324615879
000800009087300040600700000008500970000000000043007500000003000030001450400002001,351846729287319645694725183168534972725198364943267518516483297832971456479652831
003008000000000075000400960000000007001050030900020050004600000060100004702030000,673598241419263875258417963536849127821756439947321658194675382365182794782934516
000360000850000000904008000000006800000000017009004500010500060400009002000003000,127365489853491276964278351231756894548932617679184523312547968485619732796823145
090800003006070100500000040000000000079000605010002080000200010000300900642001000,194826573836574129527139846468753291279418635315692784953267418781345962642981357
930000001067000020800000300020070000600030900000020460400600000090050003000004000,934562781167389524852741396529476138648135972713928465485693217291857643376214859
850030000030000506100200000009100008500708000000040000600907050020000010000020070,857634921932871546146295387469152738513768492278349165684917253725483619391526874
600000010007000000050083020000040300002806000070000050000009100008235000000010004,629754813387162549451983726816547392532896471974321658263479185148235967795618234
800030000020000006000050700501000900000204000000600000700000390000100080040000000,856732419427981536193456728561873942379214865284695173712568394635149287948327651
020500080005009000070000001000000013000003900300296007430800000050040070002000600,924531786165789342873624591596478213247153968318296457439867125651342879782915634
030070090002400001000080000000600070008005000040008506001000309306000010007120000,134576892862439751975281463513642978628795134749318526251867349386954217497123685
705000002000401000300000000010600400200050000000000090000370000080000600090000080,745896132928431756361725849519683427274159368836247591652378914483912675197564283
000000000020010630000400200080070005000004007006800040900000000004250700001693000,649382571528917634317465289483176925192534867756829143965748312834251796271693458
002480000900006500000090070009805400000000000500003100000600830028004710007000000,152487963974326581863591274739815426241769358586243197415672839628934715397158642
600010020010360050007008000400000019000700400000034000060020000120000040050000063,643519827812367954597248136476852319231796485985134672368425791129673548754981263
000600040000000918008007000005000060860002000009308000300100007050040001900030000,591683742673254918428917653235471869867592134149368275384126597756849321912735486
000070100200000960600000000000012605000400008000050000100000090047009000008004250,394675182275841963681923574839712645752496318416358729123587496547269831968134257
000903050200000700000000000059001000000400600043000000400670000000000091000020000,786943152235816749914257368659731824172498635843562917421679583567384291398125476
000000034000005087000020100009000000700300896860000000010600000002400300040900001,157896234293145687684723159439268715725314896861579423518637942972451368346982571
200000900000300070000700006905020000000000048100000000000010500046000000030800000,267548931459361872318792456985124367623957148174683295792416583846235719531879624
000003000800200670060000000510002040000000300470500008700400800002010000600300405,927643581835291674164758293513982746286174359479536128751469832342815967698327415
003080500000009070000001200200700000080050160000100840040805000600000030700030000,123487596864529371975361284216748953489253167537196842341875629652914738798632415
009001000070800000100006030400003600000050000005070240000060008030000102600008050,869431527273895416154726839492183675716254983385679241541362798938547162627918354
060009040004000010200000007002006500690010000000078090308005000050100003000020800,165739248734862915289451637812396574697514382543278196328945761956187423471623859
000070090000008004042001070004000008800205009500000700070600130200800000060030000,386574291751928364942361875614793528837245619529186743478659132293817456165432987
000700201803900000500000000040060000070000100000500080000042006900000000000000030,496738251823951764517426398148367529675289143239514687351842976982673415764195832
000907460096050001030000000021000090000004000075000002000002000003600010200080009,852917463796453821134268975621835794389724156475196382918542637543679218267381549
010005704000700090008000005804000100020140000090008000000000273003080000000506000,219865734456713892738924615864372159527149386391658427685491273943287561172536948
030000400000080200104000090070000020015607000000002000093000810000100007000850060,837269451956481273124375698479538126215647389368912745593726814682194537741853962
000000000170600030080700059900004700302010000000360000700430001000009000000100804,695283147174695238283741659961854723352917486847362915726438591418579362539126874
000569000000000007069020014008000040304071000000400000500600000007000180000002009,471569328235184967869327514918236745354871296726495831592618473647953182183742659
400010080009020050100000002030908007005000000000630000006000400001083200700006008,427315986869427351153869742234958617615274893978631524386192475541783269792546138
060020001000300070010000000304900000700000200000000508000058600000000040900000000,863427951549361872217895463354982716786513294192674538431758629678239145925146387
070000001600003200000702690000009003000500000500306700008010904010000020900005000,279658431654193287183742695826479513437521869591386742368217954715964328942835176
060051000020008001000700280000006102709000000000040030080000020405000700000300600,867251394923468571154739286538976142749123865612845937386517429495682713271394658
200040300000010075000000000800309000000000054000200000015000600000800900070000000,261547389389612475547938126824359761793186254156274893915723648432865917678491532
030009000805001000040080000000200608000070040700400305001000800070054210006000053,132569487865741932947382561514293678623875149789416325251637894378954216496128753
000807050000002049150000000009000000802900060003070000000680002490000005000003700,924817356387562149156349827649158273872934561513276984731685492498721635265493718
000008370070000020461000000000090080010006003635080000000003007000600009020049000,952468371378915624461237958247391586819526743635784192194853267583672419726149835
300100060001047000000050000680300000000000401020000000405000700000200080000000000,349128567851647293762953148684312975593786421127594836435869712916275384278431659
102700080000056000300000000000090704000200000800000000000100030090000500060000400,152749386987356142346821957235698714614237895879514263428175639791463528563982471
100079560800002000000000000061007900300100000000060400002090000609000140000800020,123479568847652391956381274261547983394128756578963412412796835689235147735814629
805000002000901000300000000060700400200050000000000060000380000040000700090000010,815674932426931857379528146561793428284156379937842561152387694643219785798465213
010650040800000009000000030150000000076000000000028000000700500300400000000000200,912653847835174629764289135158367492276941358493528761689732514327415986541896273
100000890080270000005008207001000405000010000700050000300000000000400970090607030,172345896489276153635198247921763485543812769768954312317589624256431978894627531
000007009000020300003915070000002000000080700725090010000000000809030407050000063,562347189971628345483915276198762534346581792725493618637854921819236457254179863
067000083000040000580000102600090008820500900000007000000000036050800000900400000,167925483392148567584673192675294318823516974419387625241759836756831249938462751
020456009006000000709000000000010090000938002005002004060200800502000030010000000,123456789456789123789123465237514698641938572895672314364297851572841936918365247
010000000005000900200080005000600070040300010509001008000020400100803060000007000,918735624435162987276984135321648579847359216569271348783526491154893762692417853
006100000070003560090002000080070020000000050000504300400000790100008400000005006,526187943871943562394652817685379124743821659219564378458236791162798435937415286
008017000000500030000000000540000020630000000000076000006000807200400000000000100,328617954714529638965843271547198326631254789892376415156932847279481563483765192
090200860080530000500000010060080090805000000070400200004050600000800000000079050,193247865286531749547698312462783591815926437379415286934152678751864923628379154
000300010092000000040000000000028000000000703000500060000790400800000250100000000,687342519392156874541879326763928145925614783418537962256791438879463251134285697
000060001030200600800490000050000107200000000704000030600070500000002008002804760,947563281135287694826491375358946127219738456764125839681379542473652918592814763
076000001001000000002000940009001030000500006040020000080000007010090820000037000,376249581491358672852176943529761438137584296648923715985412367713695824264837159
007005300802009001000081000000600000000000180409010020001700060600020500030000000,147265398862379451953481276215638749376942185489517623521793864698124537734856912
007003568060018740000000000006400800000007009004850300000120000200000004053000000,197243568365918742842576193736492851581367429924851376678124935219735684453689217
100090000004063090007000008002006000590180020000000000001000800070002060000910700,123598674854763291967241358312456987596187423748329516231675849479832165685914732
060020003000000000003000405000800702010004000800230090040003050780000001900080200,567428913498351627123697485356819742219764538874235196642173859785942361931586274
